"species","cultivar","location","climatic_classification","climatic_data","year","dormancy_break_field","breaking_dormancy_40_baggiolini","begin_flowering_f5","flowering_f50","flowering_f90","end_flowering","ripening","bud_drop","flower_anomaly","spring_frost_damage","productivity","fruit_quality","rootstock","plantation_framework","training_system","irrigation_system","source","comment","country"
"Pear","Conference","Klein-Altendorf","Cold","Yes","1996",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","1997",NA,NA,NA,NA,NA,NA,"1997-09-04",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","1998",NA,NA,1998-04-08,1998-04-14,NA,"1998-04-24","1998-09-03",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","1999",NA,NA,1999-04-13,1999-04-19,NA,"1999-04-27","1999-09-06",NA,"",NA,NA,NA,"","","","","Own data","wenig Blütenansatz","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2000",NA,NA,2000-04-19,2000-04-20,NA,"2000-04-27","2000-09-06",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2001",NA,NA,2001-04-24,2001-04-28,NA,"2001-05-05","2001-09-11",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2002",NA,NA,2002-04-02,2002-04-03,NA,"2002-04-14","2002-09-08",NA,"",NA,NA,NA,"","","","","Own data","starker Schaden bei Birnen, keine Frostschutzberegnung","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2003",NA,NA,2003-04-17,2003-04-18,NA,"2003-04-29","2003-09-01",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2004",NA,NA,2004-04-16,2004-04-18,NA,"2004-04-24","2004-09-08",NA,"",NA,NA,NA,"","","","","Own data","insgesamt sehr reiche Blüte","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2005",NA,NA,2005-04-16,2005-04-17,NA,"2005-04-25","2005-09-05",NA,"",NA,NA,NA,"","","","","Own data","regnerisches, kühles Blühwetter","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2006",NA,NA,2006-04-30,2006-05-03,NA,"2006-05-09","2006-09-07",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2007",NA,NA,2007-04-14,2007-04-15,NA,"2007-04-21","2007-08-24",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2008",NA,NA,2008-04-18,2008-04-23,NA,"2008-04-28","2008-09-04",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2009",NA,NA,2009-04-13,2009-04-15,NA,"2009-04-23","2009-09-02",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2010",NA,NA,2010-04-21,2010-04-24,NA,"2010-04-30","2010-09-09",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2011",NA,NA,2011-04-05,2011-04-06,NA,"2011-04-16","2011-08-20",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2012",NA,NA,2012-04-14,2012-04-16,NA,"2012-04-23","2012-09-04",NA,"",NA,NA,NA,"","","","","Own data","31.03.12 15% erfroren","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2013",NA,NA,2013-04-29,2013-05-01,NA,"2013-05-08","2013-09-14",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2014",NA,NA,2014-04-02,2014-04-03,NA,"2014-04-11","2014-08-30",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2015",NA,NA,2015-04-20,2015-04-21,NA,"2015-05-02","2015-09-04",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2016",NA,NA,2016-04-18,2016-04-20,NA,"2016-04-29","2016-09-08",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2017",NA,NA,2017-04-03,2017-04-05,NA,"2017-04-17","2017-09-05",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2018",NA,NA,2018-04-18,2018-04-19,NA,"2018-04-23","2018-09-03",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2019",NA,NA,2019-04-09,2019-04-11,NA,"2019-04-20","2019-09-06",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","Conference","Klein-Altendorf","Cold","Yes","2020",NA,NA,NA,NA,NA,NA,"2020-08-28",NA,"",NA,NA,NA,"","","","","Own data","","Germany"
"Pear","El Dorado","Zaragoza","","","1986",NA,NA,NA,1986-04-03,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1987",NA,NA,NA,1987-03-30,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1988",NA,NA,NA,1988-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1989",NA,NA,NA,1989-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1992",NA,NA,NA,1992-03-30,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1993",NA,NA,NA,1993-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1994",NA,NA,NA,1994-03-20,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1995",NA,NA,NA,1995-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1996",NA,NA,NA,1996-04-07,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1997",NA,NA,NA,1997-03-18,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1998",NA,NA,NA,1998-03-29,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","1999",NA,NA,NA,1999-03-30,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2000",NA,NA,NA,2000-03-18,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2001",NA,NA,NA,2001-03-24,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2002",NA,NA,NA,2002-03-23,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2003",NA,NA,NA,2003-04-04,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2004",NA,NA,NA,2004-04-15,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2005",NA,NA,NA,2005-04-05,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2007",NA,NA,NA,2007-04-02,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","El Dorado","Zaragoza","","","2022",NA,NA,NA,2022-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1986",NA,NA,NA,1986-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1987",NA,NA,NA,1987-03-30,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1988",NA,NA,NA,1988-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1989",NA,NA,NA,1989-03-26,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1992",NA,NA,NA,1992-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1993",NA,NA,NA,1993-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1994",NA,NA,NA,1994-03-22,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1995",NA,NA,NA,1995-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1996",NA,NA,NA,1996-04-10,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1997",NA,NA,NA,1997-03-18,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1998",NA,NA,NA,1998-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","1999",NA,NA,NA,1999-03-30,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2000",NA,NA,NA,2000-03-17,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2001",NA,NA,NA,2001-03-25,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2002",NA,NA,NA,2002-03-24,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2003",NA,NA,NA,2003-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2004",NA,NA,NA,2004-04-13,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2005",NA,NA,NA,2005-04-05,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2007",NA,NA,NA,2007-04-02,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","General Lecrelc ","Zaragoza","","","2022",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1986",NA,NA,NA,1986-04-09,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1987",NA,NA,NA,1987-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1988",NA,NA,NA,1988-04-11,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1989",NA,NA,NA,1989-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1992",NA,NA,NA,1992-04-04,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1993",NA,NA,NA,1993-04-07,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1994",NA,NA,NA,1994-03-26,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1995",NA,NA,NA,1995-04-08,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1996",NA,NA,NA,1996-04-14,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1997",NA,NA,NA,1997-03-24,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1998",NA,NA,NA,1998-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","1999",NA,NA,NA,1999-04-03,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2000",NA,NA,NA,2000-03-29,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2001",NA,NA,NA,2001-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2002",NA,NA,NA,2002-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2003",NA,NA,NA,2003-04-12,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2004",NA,NA,NA,2004-04-21,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2005",NA,NA,NA,2005-04-08,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2007",NA,NA,NA,2007-04-11,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Grand Champion","Zaragoza","","","2022",NA,NA,NA,2022-04-10,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1986",NA,NA,NA,1986-04-03,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1987",NA,NA,NA,1987-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1988",NA,NA,NA,1988-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1989",NA,NA,NA,1989-03-26,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1992",NA,NA,NA,1992-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1993",NA,NA,NA,1993-04-05,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1994",NA,NA,NA,1994-03-22,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1995",NA,NA,NA,1995-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1996",NA,NA,NA,1996-04-09,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1997",NA,NA,NA,1997-03-19,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1998",NA,NA,NA,1998-04-02,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","1999",NA,NA,NA,1999-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2000",NA,NA,NA,2000-03-20,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2001",NA,NA,NA,2001-03-25,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2002",NA,NA,NA,2002-03-23,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2003",NA,NA,NA,2003-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2004",NA,NA,NA,2004-03-13,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2005",NA,NA,NA,2005-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2007",NA,NA,NA,2007-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Highland","Zaragoza","","","2022",NA,NA,NA,2022-04-03,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1986",NA,NA,NA,1986-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1987",NA,NA,NA,1987-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1988",NA,NA,NA,1988-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1989",NA,NA,NA,1989-03-24,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1992",NA,NA,NA,1992-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1993",NA,NA,NA,1993-04-05,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1994",NA,NA,NA,1994-03-18,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1995",NA,NA,NA,1995-03-23,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1996",NA,NA,NA,1996-04-02,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1997",NA,NA,NA,1997-03-16,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1998",NA,NA,NA,1998-03-29,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","1999",NA,NA,NA,1999-03-29,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2000",NA,NA,NA,2000-03-15,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2001",NA,NA,NA,2001-03-24,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2002",NA,NA,NA,2002-03-22,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2003",NA,NA,NA,2003-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2004",NA,NA,NA,2004-04-13,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2005",NA,NA,NA,2005-04-05,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2007",NA,NA,NA,2007-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Magness","Zaragoza","","","2022",NA,NA,NA,2022-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1986",NA,NA,NA,1986-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1987",NA,NA,NA,1987-03-25,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1988",NA,NA,NA,1988-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1989",NA,NA,NA,1989-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1992",NA,NA,NA,1992-03-25,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1993",NA,NA,NA,1993-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1994",NA,NA,NA,1994-03-20,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1995",NA,NA,NA,1995-03-26,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1996",NA,NA,NA,1996-04-08,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1997",NA,NA,NA,1997-03-16,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1998",NA,NA,NA,1998-03-30,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","1999",NA,NA,NA,1999-03-26,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2000",NA,NA,NA,2000-03-15,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2001",NA,NA,NA,2001-03-22,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2002",NA,NA,NA,2002-03-21,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2003",NA,NA,NA,2003-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2004",NA,NA,NA,2004-04-12,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2005",NA,NA,NA,2005-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2007",NA,NA,NA,2007-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Mantecosa Anjou ","Zaragoza","","","2022",NA,NA,NA,2022-03-29,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1986",NA,NA,NA,1986-04-03,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1987",NA,NA,NA,1987-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1988",NA,NA,NA,1988-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1989",NA,NA,NA,1989-03-26,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1992",NA,NA,NA,1992-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1993",NA,NA,NA,1993-04-02,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1994",NA,NA,NA,1994-03-20,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1995",NA,NA,NA,1995-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1996",NA,NA,NA,1996-04-09,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1997",NA,NA,NA,1997-03-19,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1998",NA,NA,NA,1998-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","1999",NA,NA,NA,1999-03-30,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2000",NA,NA,NA,2000-03-19,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2001",NA,NA,NA,2001-03-25,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2002",NA,NA,NA,2002-03-22,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2003",NA,NA,NA,2003-04-06,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2004",NA,NA,NA,2004-04-17,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2005",NA,NA,NA,2005-04-03,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2007",NA,NA,NA,2007-04-03,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Packham's Triumph","Zaragoza","","","2022",NA,NA,NA,2022-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1986",NA,NA,NA,1986-04-01,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1987",NA,NA,NA,1987-03-27,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1988",NA,NA,NA,1988-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1989",NA,NA,NA,1989-03-26,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1992",NA,NA,NA,1992-03-29,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1993",NA,NA,NA,1993-04-02,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1994",NA,NA,NA,1994-03-29,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1995",NA,NA,NA,1995-03-28,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1996",NA,NA,NA,1996-04-09,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1997",NA,NA,NA,1997-03-18,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
"Pear","Pasa Crasana","Zaragoza","","","1998",NA,NA,NA,1998-03-31,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Spain"
