"DATE","YEARMODA","Year","Month","Day","Tmin","Tmax","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
1991-11-11,19911111,1991,11,11,5.1,8,NA,NA,FALSE,FALSE
1991-11-12,19911112,1991,11,12,1.8,11,NA,NA,FALSE,FALSE
1991-11-13,19911113,1991,11,13,5.2,11.3,NA,NA,FALSE,FALSE
1991-11-14,19911114,1991,11,14,3.5,9.7,NA,NA,FALSE,FALSE
1991-11-15,19911115,1991,11,15,2,9,NA,NA,FALSE,FALSE
1991-11-16,19911116,1991,11,16,-0.4,7.2,NA,NA,FALSE,FALSE
1991-11-17,19911117,1991,11,17,1.9,7.4,NA,NA,FALSE,FALSE
1991-11-18,19911118,1991,11,18,2.9,7.5,NA,NA,FALSE,FALSE
1991-11-19,19911119,1991,11,19,0,9.8,NA,NA,FALSE,FALSE
1991-11-20,19911120,1991,11,20,-0.4,4.6,NA,NA,FALSE,FALSE
1991-11-21,19911121,1991,11,21,-0.5,4,NA,NA,FALSE,FALSE
1991-11-22,19911122,1991,11,22,-1.7,3.4,NA,NA,FALSE,FALSE
1991-11-23,19911123,1991,11,23,0.3,7,NA,NA,FALSE,FALSE
1991-11-24,19911124,1991,11,24,-0.3,6.3,NA,NA,FALSE,FALSE
1991-11-25,19911125,1991,11,25,0.4,3.4,NA,NA,FALSE,FALSE
1991-11-26,19911126,1991,11,26,-1.2,6.3,NA,NA,FALSE,FALSE
1991-11-27,19911127,1991,11,27,1.8,7,NA,NA,FALSE,FALSE
1991-11-28,19911128,1991,11,28,-0.5,6.2,NA,NA,FALSE,FALSE
1991-11-29,19911129,1991,11,29,0,3.5,NA,NA,FALSE,FALSE
1991-11-30,19911130,1991,11,30,0.9,7.3,NA,NA,FALSE,FALSE
1991-12-10,19911210,1991,12,10,-6.3,-1.8,NA,NA,FALSE,FALSE
1991-12-11,19911211,1991,12,11,-5,0.6,NA,NA,FALSE,FALSE
1991-12-12,19911212,1991,12,12,-5.4,1.6,NA,NA,FALSE,FALSE
1991-12-13,19911213,1991,12,13,-5.1,7.1,NA,NA,FALSE,FALSE
1991-12-14,19911214,1991,12,14,-3.9,6.4,NA,NA,FALSE,FALSE
1991-12-15,19911215,1991,12,15,-5.3,4.2,NA,NA,FALSE,FALSE
1991-12-16,19911216,1991,12,16,0,3.2,NA,NA,FALSE,FALSE
1991-12-17,19911217,1991,12,17,1.7,7.5,NA,NA,FALSE,FALSE
1991-12-18,19911218,1991,12,18,3.2,7.8,NA,NA,FALSE,FALSE
1991-12-19,19911219,1991,12,19,3.6,11,NA,NA,FALSE,FALSE
1991-12-20,19911220,1991,12,20,0.5,6.3,NA,NA,FALSE,FALSE
1991-12-21,19911221,1991,12,21,2,11,NA,NA,FALSE,FALSE
1991-12-22,19911222,1991,12,22,10.2,12.3,NA,NA,FALSE,FALSE
1991-12-23,19911223,1991,12,23,6,11.5,NA,NA,FALSE,FALSE
1991-12-24,19911224,1991,12,24,3.5,5.7,NA,NA,FALSE,FALSE
1991-12-25,19911225,1991,12,25,1.3,4.8,NA,NA,FALSE,FALSE
1991-12-26,19911226,1991,12,26,0.2,7.4,NA,NA,FALSE,FALSE
1991-12-27,19911227,1991,12,27,4.1,6.1,NA,NA,FALSE,FALSE
1991-12-28,19911228,1991,12,28,1.2,7,NA,NA,FALSE,FALSE
1991-12-29,19911229,1991,12,29,2,6.1,NA,NA,FALSE,FALSE
1991-12-30,19911230,1991,12,30,3.8,4.9,NA,NA,FALSE,FALSE
1991-12-31,19911231,1991,12,31,0.3,3.1,NA,NA,FALSE,FALSE
1992-10-10,19921010,1992,10,10,3.2,13.2,NA,NA,FALSE,FALSE
1992-10-11,19921011,1992,10,11,0,13.5,NA,NA,FALSE,FALSE
1992-10-12,19921012,1992,10,12,0,12.6,NA,NA,FALSE,FALSE
1992-10-13,19921013,1992,10,13,-2.5,11.4,NA,NA,FALSE,FALSE
1992-10-14,19921014,1992,10,14,-1.2,12,NA,NA,FALSE,FALSE
1992-10-15,19921015,1992,10,15,3.5,9.5,NA,NA,FALSE,FALSE
1992-10-16,19921016,1992,10,16,4.3,9.2,NA,NA,FALSE,FALSE
1992-10-17,19921017,1992,10,17,-0.5,9.6,NA,NA,FALSE,FALSE
1992-10-18,19921018,1992,10,18,0.8,12.3,NA,NA,FALSE,FALSE
1992-10-19,19921019,1992,10,19,3,11.4,NA,NA,FALSE,FALSE
1992-10-20,19921020,1992,10,20,2.3,14.1,NA,NA,FALSE,FALSE
1992-10-21,19921021,1992,10,21,5.7,9,NA,NA,FALSE,FALSE
1992-10-22,19921022,1992,10,22,4.2,9,NA,NA,FALSE,FALSE
1992-10-23,19921023,1992,10,23,5.6,8.3,NA,NA,FALSE,FALSE
1992-10-24,19921024,1992,10,24,3.5,8.3,NA,NA,FALSE,FALSE
1992-10-25,19921025,1992,10,25,3.9,11,NA,NA,FALSE,FALSE
1992-10-26,19921026,1992,10,26,5,9,NA,NA,FALSE,FALSE
1992-10-27,19921027,1992,10,27,3.7,8.7,NA,NA,FALSE,FALSE
1992-10-28,19921028,1992,10,28,3.1,10.2,NA,NA,FALSE,FALSE
1992-10-29,19921029,1992,10,29,3.8,8.9,NA,NA,FALSE,FALSE
1992-10-30,19921030,1992,10,30,1.3,9.8,NA,NA,FALSE,FALSE
1992-10-31,19921031,1992,10,31,0.7,4.5,NA,NA,FALSE,FALSE
1992-11-10,19921110,1992,11,10,6,12,NA,NA,FALSE,FALSE
1992-11-11,19921111,1992,11,11,5.4,16.1,NA,NA,FALSE,FALSE
1992-11-12,19921112,1992,11,12,3.2,7.4,NA,NA,FALSE,FALSE
1992-11-13,19921113,1992,11,13,2.6,6,NA,NA,FALSE,FALSE
1992-11-14,19921114,1992,11,14,2.2,8.1,NA,NA,FALSE,FALSE
1992-11-15,19921115,1992,11,15,3,7,NA,NA,FALSE,FALSE
1992-11-16,19921116,1992,11,16,5.1,8.7,NA,NA,FALSE,FALSE
1992-11-17,19921117,1992,11,17,3,6.6,NA,NA,FALSE,FALSE
1992-11-18,19921118,1992,11,18,3.1,6.5,NA,NA,FALSE,FALSE
1992-11-19,19921119,1992,11,19,4,8.3,NA,NA,FALSE,FALSE
1992-11-20,19921120,1992,11,20,2.1,5.9,NA,NA,FALSE,FALSE
1992-11-21,19921121,1992,11,21,3.6,8.6,NA,NA,FALSE,FALSE
1992-11-22,19921122,1992,11,22,10.8,13,NA,NA,FALSE,FALSE
1992-11-23,19921123,1992,11,23,7.6,12.2,NA,NA,FALSE,FALSE
1992-11-24,19921124,1992,11,24,4.8,9.4,NA,NA,FALSE,FALSE
1992-11-25,19921125,1992,11,25,9,11.2,NA,NA,FALSE,FALSE
1992-11-26,19921126,1992,11,26,7,13.1,NA,NA,FALSE,FALSE
1992-11-27,19921127,1992,11,27,3.2,9.1,NA,NA,FALSE,FALSE
1992-11-28,19921128,1992,11,28,1.5,11.4,NA,NA,FALSE,FALSE
1992-11-29,19921129,1992,11,29,2,10.7,NA,NA,FALSE,FALSE
1992-11-30,19921130,1992,11,30,8.9,13.8,NA,NA,FALSE,FALSE
1992-12-10,19921210,1992,12,10,2.8,3,NA,NA,FALSE,FALSE
1992-12-11,19921211,1992,12,11,2.2,5.1,NA,NA,FALSE,FALSE
1992-12-12,19921212,1992,12,12,4.5,6.8,NA,NA,FALSE,FALSE
1992-12-13,19921213,1992,12,13,2.9,6.4,NA,NA,FALSE,FALSE
1992-12-14,19921214,1992,12,14,5.7,9.9,NA,NA,FALSE,FALSE
1992-12-15,19921215,1992,12,15,1.8,8.7,NA,NA,FALSE,FALSE
1992-12-16,19921216,1992,12,16,1.5,8.3,NA,NA,FALSE,FALSE
1992-12-17,19921217,1992,12,17,0.8,5.2,NA,NA,FALSE,FALSE
1992-12-18,19921218,1992,12,18,0.1,5.3,NA,NA,FALSE,FALSE
1992-12-19,19921219,1992,12,19,4.7,9.2,NA,NA,FALSE,FALSE
1992-12-20,19921220,1992,12,20,3.8,6.5,NA,NA,FALSE,FALSE
1992-12-21,19921221,1992,12,21,3.3,4.3,NA,NA,FALSE,FALSE
1992-12-22,19921222,1992,12,22,2.8,3.5,NA,NA,FALSE,FALSE
1992-12-23,19921223,1992,12,23,2.5,5.1,NA,NA,FALSE,FALSE
1992-12-24,19921224,1992,12,24,1.3,5.3,NA,NA,FALSE,FALSE
1992-12-25,19921225,1992,12,25,-1.2,1.5,NA,NA,FALSE,FALSE
1992-12-26,19921226,1992,12,26,-2.7,0.2,NA,NA,FALSE,FALSE
1992-12-27,19921227,1992,12,27,-3.5,0.3,NA,NA,FALSE,FALSE
1992-12-28,19921228,1992,12,28,-5.8,2.2,NA,NA,FALSE,FALSE
1992-12-29,19921229,1992,12,29,-5.3,1,NA,NA,FALSE,FALSE
1992-12-30,19921230,1992,12,30,-6.3,2.8,NA,NA,FALSE,FALSE
1992-12-31,19921231,1992,12,31,-6.5,1.4,NA,NA,FALSE,FALSE
1993-10-10,19931010,1993,10,10,7.3,16.4,NA,NA,FALSE,FALSE
1993-10-11,19931011,1993,10,11,10.5,19.5,NA,NA,FALSE,FALSE
1993-10-12,19931012,1993,10,12,12,17.9,NA,NA,FALSE,FALSE
1993-10-13,19931013,1993,10,13,11.2,17.2,NA,NA,FALSE,FALSE
1993-10-14,19931014,1993,10,14,7.8,16.7,NA,NA,FALSE,FALSE
1993-10-15,19931015,1993,10,15,4,7.9,NA,NA,FALSE,FALSE
1993-10-16,19931016,1993,10,16,4.3,8.3,NA,NA,FALSE,FALSE
1993-10-17,19931017,1993,10,17,0.5,10.2,NA,NA,FALSE,FALSE
1993-10-18,19931018,1993,10,18,-2,10.3,NA,NA,FALSE,FALSE
1993-10-19,19931019,1993,10,19,0.6,10.6,NA,NA,FALSE,FALSE
1993-10-20,19931020,1993,10,20,3.2,7.5,NA,NA,FALSE,FALSE
1993-10-21,19931021,1993,10,21,3.3,9.1,NA,NA,FALSE,FALSE
1993-10-22,19931022,1993,10,22,4.2,7.4,NA,NA,FALSE,FALSE
1993-10-23,19931023,1993,10,23,4.7,6.8,NA,NA,FALSE,FALSE
1993-10-24,19931024,1993,10,24,4,6.1,NA,NA,FALSE,FALSE
1993-10-25,19931025,1993,10,25,1,7.4,NA,NA,FALSE,FALSE
1993-10-26,19931026,1993,10,26,6.5,8.8,NA,NA,FALSE,FALSE
1993-10-27,19931027,1993,10,27,2.6,8.9,NA,NA,FALSE,FALSE
1993-10-28,19931028,1993,10,28,-1.3,11.7,NA,NA,FALSE,FALSE
1993-10-29,19931029,1993,10,29,-1.3,9.1,NA,NA,FALSE,FALSE
1993-10-30,19931030,1993,10,30,-1.1,6.6,NA,NA,FALSE,FALSE
1993-10-31,19931031,1993,10,31,-1.8,5.4,NA,NA,FALSE,FALSE
1993-11-10,19931110,1993,11,10,5.5,8.9,NA,NA,FALSE,FALSE
1993-11-11,19931111,1993,11,11,4.8,9.2,NA,NA,FALSE,FALSE
1993-11-12,19931112,1993,11,12,4.1,9.9,NA,NA,FALSE,FALSE
1993-11-13,19931113,1993,11,13,4.6,8.1,NA,NA,FALSE,FALSE
1993-11-14,19931114,1993,11,14,4.7,13.2,NA,NA,FALSE,FALSE
1993-11-15,19931115,1993,11,15,2.9,5.9,NA,NA,FALSE,FALSE
1993-11-16,19931116,1993,11,16,-0.4,2.8,NA,NA,FALSE,FALSE
1993-11-17,19931117,1993,11,17,-1.3,3,NA,NA,FALSE,FALSE
1993-11-18,19931118,1993,11,18,-3.6,1.5,NA,NA,FALSE,FALSE
1993-11-19,19931119,1993,11,19,-6.5,2,NA,NA,FALSE,FALSE
1993-11-20,19931120,1993,11,20,-6.9,0.1,NA,NA,FALSE,FALSE
1993-11-21,19931121,1993,11,21,-5.9,-3.2,NA,NA,FALSE,FALSE
1993-11-22,19931122,1993,11,22,-5.1,-1,NA,NA,FALSE,FALSE
1993-11-23,19931123,1993,11,23,-6.6,1.4,NA,NA,FALSE,FALSE
1993-11-24,19931124,1993,11,24,-8.3,-0.6,NA,NA,FALSE,FALSE
1993-11-25,19931125,1993,11,25,-1.5,5.2,NA,NA,FALSE,FALSE
1993-11-26,19931126,1993,11,26,-5.2,3.7,NA,NA,FALSE,FALSE
1993-11-27,19931127,1993,11,27,-5.6,-1.1,NA,NA,FALSE,FALSE
1993-11-28,19931128,1993,11,28,-7.6,-1.9,NA,NA,FALSE,FALSE
1993-11-29,19931129,1993,11,29,-7,0.2,NA,NA,FALSE,FALSE
1993-11-30,19931130,1993,11,30,-5.9,-1.4,NA,NA,FALSE,FALSE
1993-12-10,19931210,1993,12,10,4.2,9,NA,NA,FALSE,FALSE
1993-12-11,19931211,1993,12,11,0.8,5.4,NA,NA,FALSE,FALSE
1993-12-12,19931212,1993,12,12,3.1,4.9,NA,NA,FALSE,FALSE
1993-12-13,19931213,1993,12,13,3.6,10.6,NA,NA,FALSE,FALSE
1993-12-14,19931214,1993,12,14,0.9,7.5,NA,NA,FALSE,FALSE
1993-12-15,19931215,1993,12,15,1.1,3.9,NA,NA,FALSE,FALSE
1993-12-16,19931216,1993,12,16,2.4,5.4,NA,NA,FALSE,FALSE
1993-12-17,19931217,1993,12,17,3.8,8,NA,NA,FALSE,FALSE
1993-12-18,19931218,1993,12,18,7.6,10.5,NA,NA,FALSE,FALSE
1993-12-19,19931219,1993,12,19,8.8,14.5,NA,NA,FALSE,FALSE
1993-12-20,19931220,1993,12,20,2.2,8.9,NA,NA,FALSE,FALSE
1993-12-21,19931221,1993,12,21,0.3,8.9,NA,NA,FALSE,FALSE
1993-12-22,19931222,1993,12,22,1,5.3,NA,NA,FALSE,FALSE
1993-12-23,19931223,1993,12,23,3,5.6,NA,NA,FALSE,FALSE
1993-12-24,19931224,1993,12,24,1.3,4.9,NA,NA,FALSE,FALSE
1993-12-25,19931225,1993,12,25,-1,1.7,NA,NA,FALSE,FALSE
1993-12-26,19931226,1993,12,26,-0.4,1.3,NA,NA,FALSE,FALSE
1993-12-27,19931227,1993,12,27,0.4,1.7,NA,NA,FALSE,FALSE
1993-12-28,19931228,1993,12,28,1.2,3.2,NA,NA,FALSE,FALSE
1993-12-29,19931229,1993,12,29,2,6.2,NA,NA,FALSE,FALSE
1993-12-30,19931230,1993,12,30,4.8,9.8,NA,NA,FALSE,FALSE
1993-12-31,19931231,1993,12,31,3.7,10.1,NA,NA,FALSE,FALSE
1994-10-10,19941010,1994,10,10,1.5,15.6,NA,NA,FALSE,FALSE
1994-10-11,19941011,1994,10,11,2.1,16.9,NA,NA,FALSE,FALSE
1994-10-12,19941012,1994,10,12,2.3,19.1,NA,NA,FALSE,FALSE
1994-10-13,19941013,1994,10,13,1.4,16.8,NA,NA,FALSE,FALSE
1994-10-14,19941014,1994,10,14,3.8,18.9,NA,NA,FALSE,FALSE
1994-10-15,19941015,1994,10,15,6.3,21.3,NA,NA,FALSE,FALSE
1994-10-16,19941016,1994,10,16,7,11.2,NA,NA,FALSE,FALSE
1994-10-17,19941017,1994,10,17,-1,10.7,NA,NA,FALSE,FALSE
1994-10-18,19941018,1994,10,18,-3.2,11.1,NA,NA,FALSE,FALSE
1994-10-19,19941019,1994,10,19,2.1,9.8,NA,NA,FALSE,FALSE
1994-10-20,19941020,1994,10,20,3.3,13,NA,NA,FALSE,FALSE
1994-10-21,19941021,1994,10,21,2.9,15,NA,NA,FALSE,FALSE
1994-10-22,19941022,1994,10,22,6.6,15.9,NA,NA,FALSE,FALSE
1994-10-23,19941023,1994,10,23,9.3,16.4,NA,NA,FALSE,FALSE
1994-10-24,19941024,1994,10,24,6.8,14.5,NA,NA,FALSE,FALSE
1994-10-25,19941025,1994,10,25,6.7,13,NA,NA,FALSE,FALSE
1994-10-26,19941026,1994,10,26,6.9,12.4,NA,NA,FALSE,FALSE
1994-10-27,19941027,1994,10,27,6.7,11.4,NA,NA,FALSE,FALSE
1994-10-28,19941028,1994,10,28,5.1,12.5,NA,NA,FALSE,FALSE
1994-10-29,19941029,1994,10,29,2.6,10.6,NA,NA,FALSE,FALSE
1994-10-30,19941030,1994,10,30,10.6,15.7,NA,NA,FALSE,FALSE
1994-10-31,19941031,1994,10,31,12,17.8,NA,NA,FALSE,FALSE
1994-11-10,19941110,1994,11,10,7.1,12.6,NA,NA,FALSE,FALSE
1994-11-11,19941111,1994,11,11,4.7,12.2,NA,NA,FALSE,FALSE
1994-11-12,19941112,1994,11,12,7.7,11.3,NA,NA,FALSE,FALSE
1994-11-13,19941113,1994,11,13,7.1,12.1,NA,NA,FALSE,FALSE
1994-11-14,19941114,1994,11,14,10,13.7,NA,NA,FALSE,FALSE
1994-11-15,19941115,1994,11,15,10.1,13.8,NA,NA,FALSE,FALSE
1994-11-16,19941116,1994,11,16,4.8,11.4,NA,NA,FALSE,FALSE
1994-11-17,19941117,1994,11,17,3.9,10.3,NA,NA,FALSE,FALSE
1994-11-18,19941118,1994,11,18,7.8,10.1,NA,NA,FALSE,FALSE
1994-11-19,19941119,1994,11,19,6.4,14.2,NA,NA,FALSE,FALSE
1994-11-20,19941120,1994,11,20,11.5,16.5,NA,NA,FALSE,FALSE
1994-11-21,19941121,1994,11,21,8.2,13.4,NA,NA,FALSE,FALSE
1994-11-22,19941122,1994,11,22,5.9,11.9,NA,NA,FALSE,FALSE
1994-11-23,19941123,1994,11,23,5.7,12.4,NA,NA,FALSE,FALSE
1994-11-24,19941124,1994,11,24,7.2,11.5,NA,NA,FALSE,FALSE
1994-11-25,19941125,1994,11,25,6.6,8.9,NA,NA,FALSE,FALSE
1994-11-26,19941126,1994,11,26,6.3,10.5,NA,NA,FALSE,FALSE
1994-11-27,19941127,1994,11,27,7.6,10.5,NA,NA,FALSE,FALSE
1994-11-28,19941128,1994,11,28,6.5,8.4,NA,NA,FALSE,FALSE
1994-11-29,19941129,1994,11,29,2.1,8.2,NA,NA,FALSE,FALSE
1994-11-30,19941130,1994,11,30,1.5,5,NA,NA,FALSE,FALSE
1994-12-10,19941210,1994,12,10,1.2,11.9,NA,NA,FALSE,FALSE
1994-12-11,19941211,1994,12,11,11.5,13.7,NA,NA,FALSE,FALSE
1994-12-12,19941212,1994,12,12,11.1,14,NA,NA,FALSE,FALSE
1994-12-13,19941213,1994,12,13,6.6,13,NA,NA,FALSE,FALSE
1994-12-14,19941214,1994,12,14,1.8,6.6,NA,NA,FALSE,FALSE
1994-12-15,19941215,1994,12,15,-2,2.8,NA,NA,FALSE,FALSE
1994-12-16,19941216,1994,12,16,-2.4,4.5,NA,NA,FALSE,FALSE
1994-12-17,19941217,1994,12,17,-0.1,3.5,NA,NA,FALSE,FALSE
1994-12-18,19941218,1994,12,18,1.5,6.2,NA,NA,FALSE,FALSE
1994-12-19,19941219,1994,12,19,1.6,6.9,NA,NA,FALSE,FALSE
1994-12-20,19941220,1994,12,20,1.5,6.2,NA,NA,FALSE,FALSE
1994-12-21,19941221,1994,12,21,0.6,3.5,NA,NA,FALSE,FALSE
1994-12-22,19941222,1994,12,22,0.2,3.7,NA,NA,FALSE,FALSE
1994-12-23,19941223,1994,12,23,-1.8,1.7,NA,NA,FALSE,FALSE
1994-12-24,19941224,1994,12,24,-5.3,0.1,NA,NA,FALSE,FALSE
1994-12-25,19941225,1994,12,25,-5.9,-0.9,NA,NA,FALSE,FALSE
1994-12-26,19941226,1994,12,26,-2.3,2.9,NA,NA,FALSE,FALSE
1994-12-27,19941227,1994,12,27,3,11.9,NA,NA,FALSE,FALSE
1994-12-28,19941228,1994,12,28,11.9,14.2,NA,NA,FALSE,FALSE
1994-12-29,19941229,1994,12,29,8.4,12.5,NA,NA,FALSE,FALSE
1994-12-30,19941230,1994,12,30,5,9.1,NA,NA,FALSE,FALSE
1994-12-31,19941231,1994,12,31,2.7,7.1,NA,NA,FALSE,FALSE
1995-10-10,19951010,1995,10,10,10.5,24.7,NA,NA,FALSE,FALSE
1995-10-11,19951011,1995,10,11,13.3,18.5,NA,NA,FALSE,FALSE
1995-10-12,19951012,1995,10,12,11.8,19.3,NA,NA,FALSE,FALSE
1995-10-13,19951013,1995,10,13,11,18.7,NA,NA,FALSE,FALSE
1995-10-14,19951014,1995,10,14,10.2,20.2,NA,NA,FALSE,FALSE
1995-10-15,19951015,1995,10,15,12.1,20.9,NA,NA,FALSE,FALSE
1995-10-16,19951016,1995,10,16,11.3,17.3,NA,NA,FALSE,FALSE
1995-10-17,19951017,1995,10,17,9.9,17.6,NA,NA,FALSE,FALSE
1995-10-18,19951018,1995,10,18,11.5,18,NA,NA,FALSE,FALSE
1995-10-19,19951019,1995,10,19,7.5,13.2,NA,NA,FALSE,FALSE
1995-10-20,19951020,1995,10,20,6.8,13.7,NA,NA,FALSE,FALSE
1995-10-21,19951021,1995,10,21,1.3,11.8,NA,NA,FALSE,FALSE
1995-10-22,19951022,1995,10,22,0.2,11.8,NA,NA,FALSE,FALSE
1995-10-23,19951023,1995,10,23,2.7,16.5,NA,NA,FALSE,FALSE
1995-10-24,19951024,1995,10,24,9.6,20.2,NA,NA,FALSE,FALSE
1995-10-25,19951025,1995,10,25,10.3,18.2,NA,NA,FALSE,FALSE
1995-10-26,19951026,1995,10,26,6.1,18.1,NA,NA,FALSE,FALSE
1995-10-27,19951027,1995,10,27,13.6,18,NA,NA,FALSE,FALSE
1995-10-28,19951028,1995,10,28,11.1,13.7,NA,NA,FALSE,FALSE
1995-10-29,19951029,1995,10,29,10.2,12.1,NA,NA,FALSE,FALSE
1995-10-30,19951030,1995,10,30,5.8,10.5,NA,NA,FALSE,FALSE
1995-10-31,19951031,1995,10,31,4.7,11.7,NA,NA,FALSE,FALSE
1995-11-10,19951110,1995,11,10,4.1,9.5,NA,NA,FALSE,FALSE
1995-11-11,19951111,1995,11,11,7.6,13.4,NA,NA,FALSE,FALSE
1995-11-12,19951112,1995,11,12,6.4,15.3,NA,NA,FALSE,FALSE
1995-11-13,19951113,1995,11,13,2.3,6.9,NA,NA,FALSE,FALSE
1995-11-14,19951114,1995,11,14,5.8,12.9,NA,NA,FALSE,FALSE
1995-11-15,19951115,1995,11,15,7.4,10.5,NA,NA,FALSE,FALSE
1995-11-16,19951116,1995,11,16,8.3,13.8,NA,NA,FALSE,FALSE
1995-11-17,19951117,1995,11,17,0.9,8.6,NA,NA,FALSE,FALSE
1995-11-18,19951118,1995,11,18,-1.5,4,NA,NA,FALSE,FALSE
1995-11-19,19951119,1995,11,19,2.4,6.5,NA,NA,FALSE,FALSE
1995-11-20,19951120,1995,11,20,-0.8,7.6,NA,NA,FALSE,FALSE
1995-11-21,19951121,1995,11,21,-1.9,3.6,NA,NA,FALSE,FALSE
1995-11-22,19951122,1995,11,22,-0.1,7.3,NA,NA,FALSE,FALSE
1995-11-23,19951123,1995,11,23,5.6,10.8,NA,NA,FALSE,FALSE
1995-11-24,19951124,1995,11,24,6.7,11,NA,NA,FALSE,FALSE
1995-11-25,19951125,1995,11,25,3.9,11.1,NA,NA,FALSE,FALSE
1995-11-26,19951126,1995,11,26,3.1,8.3,NA,NA,FALSE,FALSE
1995-11-27,19951127,1995,11,27,2.3,7.8,NA,NA,FALSE,FALSE
1995-11-28,19951128,1995,11,28,4.8,7.7,NA,NA,FALSE,FALSE
1995-11-29,19951129,1995,11,29,2,6.3,NA,NA,FALSE,FALSE
1995-11-30,19951130,1995,11,30,1.1,4.2,NA,NA,FALSE,FALSE
1995-12-10,19951210,1995,12,10,-1.9,-0.1,NA,NA,FALSE,FALSE
1995-12-11,19951211,1995,12,11,-3.1,1.6,NA,NA,FALSE,FALSE
1995-12-12,19951212,1995,12,12,0.8,2.8,NA,NA,FALSE,FALSE
1995-12-13,19951213,1995,12,13,-2,1.2,NA,NA,FALSE,FALSE
1995-12-14,19951214,1995,12,14,-0.8,1.7,NA,NA,FALSE,FALSE
1995-12-15,19951215,1995,12,15,-3.8,0.1,NA,NA,FALSE,FALSE
1995-12-16,19951216,1995,12,16,-3.7,1.3,NA,NA,FALSE,FALSE
1995-12-17,19951217,1995,12,17,-2.5,2.4,NA,NA,FALSE,FALSE
1995-12-18,19951218,1995,12,18,2.1,6.1,NA,NA,FALSE,FALSE
1995-12-19,19951219,1995,12,19,2.6,4.1,NA,NA,FALSE,FALSE
1995-12-20,19951220,1995,12,20,-1.3,3.5,NA,NA,FALSE,FALSE
1995-12-21,19951221,1995,12,21,-3,3.1,NA,NA,FALSE,FALSE
1995-12-22,19951222,1995,12,22,3.4,11.3,NA,NA,FALSE,FALSE
1995-12-23,19951223,1995,12,23,2.7,12.1,NA,NA,FALSE,FALSE
1995-12-24,19951224,1995,12,24,0.2,2.6,NA,NA,FALSE,FALSE
1995-12-25,19951225,1995,12,25,-1.6,1.5,NA,NA,FALSE,FALSE
1995-12-26,19951226,1995,12,26,-2.2,0.5,NA,NA,FALSE,FALSE
1995-12-27,19951227,1995,12,27,-8.6,-0.7,NA,NA,FALSE,FALSE
1995-12-28,19951228,1995,12,28,-10.8,-2.9,NA,NA,FALSE,FALSE
1995-12-29,19951229,1995,12,29,-12,-2.3,NA,NA,FALSE,FALSE
1995-12-30,19951230,1995,12,30,-8.7,-3.3,NA,NA,FALSE,FALSE
1995-12-31,19951231,1995,12,31,-3.3,0.6,NA,NA,FALSE,FALSE
1996-10-10,19961010,1996,10,10,7.1,12.3,NA,NA,FALSE,FALSE
1996-10-11,19961011,1996,10,11,9,15.1,NA,NA,FALSE,FALSE
1996-10-12,19961012,1996,10,12,6.7,18.3,NA,NA,FALSE,FALSE
1996-10-13,19961013,1996,10,13,6.6,20.1,NA,NA,FALSE,FALSE
1996-10-14,19961014,1996,10,14,9.2,19.4,NA,NA,FALSE,FALSE
1996-10-15,19961015,1996,10,15,8.2,16.7,NA,NA,FALSE,FALSE
1996-10-16,19961016,1996,10,16,4,12.7,NA,NA,FALSE,FALSE
1996-10-17,19961017,1996,10,17,3.9,13.9,NA,NA,FALSE,FALSE
1996-10-18,19961018,1996,10,18,4.2,10.9,NA,NA,FALSE,FALSE
1996-10-19,19961019,1996,10,19,7.9,14.4,NA,NA,FALSE,FALSE
1996-10-20,19961020,1996,10,20,9.2,13.9,NA,NA,FALSE,FALSE
1996-10-21,19961021,1996,10,21,8.3,15.3,NA,NA,FALSE,FALSE
1996-10-22,19961022,1996,10,22,5.1,14.8,NA,NA,FALSE,FALSE
1996-10-23,19961023,1996,10,23,3.9,13.8,NA,NA,FALSE,FALSE
1996-10-24,19961024,1996,10,24,5.9,14.3,NA,NA,FALSE,FALSE
1996-10-25,19961025,1996,10,25,5.7,14.1,NA,NA,FALSE,FALSE
1996-10-26,19961026,1996,10,26,7.5,15,NA,NA,FALSE,FALSE
1996-10-27,19961027,1996,10,27,6.8,13.3,NA,NA,FALSE,FALSE
1996-10-28,19961028,1996,10,28,11.7,14.8,NA,NA,FALSE,FALSE
1996-10-29,19961029,1996,10,29,7,13.5,NA,NA,FALSE,FALSE
1996-10-30,19961030,1996,10,30,6,11,NA,NA,FALSE,FALSE
1996-10-31,19961031,1996,10,31,7.3,10.8,NA,NA,FALSE,FALSE
1996-11-10,19961110,1996,11,10,5.8,8.5,NA,NA,FALSE,FALSE
1996-11-11,19961111,1996,11,11,6.6,10.8,NA,NA,FALSE,FALSE
1996-11-12,19961112,1996,11,12,5.3,11.2,NA,NA,FALSE,FALSE
1996-11-13,19961113,1996,11,13,3.2,8.5,NA,NA,FALSE,FALSE
1996-11-14,19961114,1996,11,14,-0.9,5.7,NA,NA,FALSE,FALSE
1996-11-15,19961115,1996,11,15,-2.3,4.5,NA,NA,FALSE,FALSE
1996-11-16,19961116,1996,11,16,1.8,3.8,NA,NA,FALSE,FALSE
1996-11-17,19961117,1996,11,17,-1,4.8,NA,NA,FALSE,FALSE
1996-11-18,19961118,1996,11,18,-1.8,1.9,NA,NA,FALSE,FALSE
